,Date,User,Tweet,Hashtags,Location
106,2022-10-14 23:19:34+00:00,BullyMonkeys,RECAP: Gas Price Relief + Illegal Cannabis Enforcement + Internet for All + Housing + School Buses = Big Week Delivering for Californians | California Governor https://t.co/uEYnNRWLv1,,
107,2022-10-14 23:19:01+00:00,Kathy23548100,"Oh I remember mine... yes I did died but it's okay the cannabis resurrected me... 
Is there anything weed can't do? https://t.co/aIeZjelEDC",,fucked up world 
108,2022-10-14 23:18:56+00:00,ToxicotikAsh,Why is it against the rules to post cannabis related content on a majority of the platforms buuuut it's okay to joke and post about narcotics? ....🙃,,
109,2022-10-14 23:18:21+00:00,ericRpedersen,New publication in @ResearchMJ's journal Cannabis out today. @IASatUSC @uscsocialwork @DrexelUniv @ChildrensLA https://t.co/rciPq2Shk2,,"Los Angeles, CA"
110,2022-10-14 23:18:08+00:00,SpecGradeLED,"These ladies are at the beginning of the flower cycle. Highlands in Michigan runs Verta-8s in their flower rooms.

#growerspotlight #indoorfarming #cannabis #hemp #Marijuana #medicalmarijuana #growlights #growlighting #ledgrowlights #ledgrowlighting https://t.co/y93PnfNsLW","['growerspotlight', 'indoorfarming', 'cannabis', 'hemp', 'Marijuana', 'medicalmarijuana', 'growlights', 'growlighting', 'ledgrowlights', 'ledgrowlighting']","Columbus, OH"
111,2022-10-14 23:17:23+00:00,iastraagents,"We where looking for the best company in the Cannabis Space and picked *AmericanCannabiscompany* $AMMJ for several different reasons:

1. the price, its a great buy at this price.
2. INCREASING REVENUES QUARTER BY QUARTER FOR THE LAST 2 YEARS
3. great business model https://t.co/mx88rLo45I",,World Wide
112,2022-10-14 23:17:08+00:00,KM4OOS,don't tell anyone that I like cannabis https://t.co/ZJIDCQtTKl,,Alabama USA
113,2022-10-14 23:16:47+00:00,ganja_seeds,Or check out https://t.co/yxRmp3XaSR || Guide to Alberta Weed Laws and Regulations - Leafly https://t.co/QR1Wya2A5M #cannabisnews #cannabiscommunity #cannabis #haze #kush,"['cannabisnews', 'cannabiscommunity', 'cannabis', 'haze', 'kush']",uk
114,2022-10-14 23:16:45+00:00,ResearchMJ,"New Cannabis journal publication from @uscsocialwork, @IASatUSC, @DrexelUniv, and @ChildrensLA researchers:
 
Understanding Changes in Social Cannabis Use among Young Adults During the COVID-19 Pandemic: A Social Network Analysis.

https://t.co/GAHvl2uimG https://t.co/CPQbSFczej",,
115,2022-10-14 23:16:13+00:00,_ReportWire,Mass. cannabis commission rebuffs license applicant over ties to agency’s chairwoman – Cannabis Business Executive – Cannabis and Marijuana industry news https://t.co/7QfaTESmmh,,"Los Angeles, CA"
116,2022-10-14 23:16:06+00:00,nsmorado,"I was thinking re: Sec Boying's son, how did PDEA come to know that the package contains high-grade cannabis? is there an intel report that such package will arrive at a certain day/date? or planted yun to pin down DOJ Sec and force him to resign?",,anywhere in the world
117,2022-10-14 23:15:15+00:00,BillieMingo,Charlotte’s Web Is Now Major League Baseball's First Official Cannabis Brand https://t.co/CoC6WvoFS9,,
118,2022-10-14 23:15:09+00:00,Law360,The U.S. Cannabis Council was launched in February 2021 with the goal of uniting some of the biggest industry and policy advocacy players under a single banner and pushing federal reform across the finish line. https://t.co/fd5rNkah4q,,New York
119,2022-10-14 23:14:40+00:00,amsterdamseeds2,https://t.co/ftud9cwBvY -- #discord for the #cannabiscommunity ..... From https://t.co/P1q25TOur4 Free #cannabis products advertising platform https://t.co/tj7fQJL4Mu,"['discord', 'cannabiscommunity', 'cannabis']",uk
120,2022-10-14 23:14:39+00:00,ayegoodvibe,Looking for mommy friends!! Hmu if ur down to chill! I have a two year old little girl who would also love some kiddo friends! Down for play dates! I'm cannabis friendly too lmao just me tho not her😂,,"San Jose, CA"
121,2022-10-14 23:14:29+00:00,jblee883,"The cannabis industry is heating up in #NewJersey but, according to @melissarcooper @NJSpotlightNews ,  not all feel that access to opportunities is equitable. https://t.co/cxtoUeFvbU",['NewJersey'],B-more ➡️ ‘Cuse ➡️ FL ➡️ NJ
122,2022-10-14 23:13:11+00:00,ikecip,"Nearly 1,000 cannabis entrepreneurs are competing for New York’s first 150 dispensary licenses https://t.co/vPOVorigIL via @gothamist",,Nicaragua
123,2022-10-14 23:13:00+00:00,TheTRiiBE,"A new Black-owned cannabis brand, B Noble, was inspired by the story of Bernard Noble, who served seven years in prison for possession of about two joints worth of marijuana.
https://t.co/IekvbNyyTL",,"Chicago, IL"
124,2022-10-14 23:13:00+00:00,HigherLvtm,"🎧 Yesterday, the Cannabis Commerce + Chemistry Podcast was available on Apple Podcasts.

Today it is on:

&gt; Amazon Music
&gt; Anchor
&gt; Apple Podcasts
&gt; Google Podcasts
&gt; Higher Learning LV website
&gt; iHeart Radio
&gt; Overcast
&gt; Pandora
&gt; Spotify
&gt; Stitcher https://t.co/hTkBcenUuc",,"Las Vegas, NV"
125,2022-10-14 23:12:58+00:00,SaintStinky,"The pardons do not apply to anyone charged with selling or distributing weed, which accounts for the overwhelming majority of people with federal cannabis-related convictions https://t.co/FsUpFCy1rX",,United States
126,2022-10-14 23:12:54+00:00,TheBudTracker,"10/14/22 THE BUDTRACKER REPORT 4:20pm

ADHC+ 45% @ .0029 VOLUME 20 X’s AVERAGE
AMMJ+ 16.25% @ .053 CENTS 
LBUY+ 5.56% @ .038 CENTS 
CVSI+ 4.44% @ .0367 CENTS 
GGII GREEN GLOBE INT + 4.17% @ .0025 

TOP 5 MOST ACTIVE  ADHC GGII CVSI AMMJ LBUY
https://t.co/h6k8zgibc5",,"Georgia, USA"
127,2022-10-14 23:12:50+00:00,the_cannabis_pl,Join us &amp; @nhccouncil this Saturday 10am - 1pm at @JerseyCity Hall : Full details at https://t.co/btzJTX5IWd #Cannabis #cannabisindustry #CannabisDeUsoMedicinal #CannabisDeUsoAdulto https://t.co/fH7iReVS93,"['Cannabis', 'cannabisindustry', 'CannabisDeUsoMedicinal', 'CannabisDeUsoAdulto']","New York, USA"
128,2022-10-14 23:12:45+00:00,KootenaysFinest,"Our favourite of this latest round of first run testing. Introducing our 🔥SYRUP WALKER. InHouse genetics Skywalker Og x Platinum with ExoticGenetix  Strawberry Syrup dad to boost the yield and to push thc levels on our lab test results on a 5 pheno, 1 plant run from 25%-31% thc https://t.co/YlHiRZdoQI",,Kootenay Region BC  
129,2022-10-14 23:12:14+00:00,LucyThack,"When sentencing the 27yo drug driver who killed two boys in a hit &amp; run in Wellington the judge acknowledged the offender’s ""background of profound disadvantage..using alcohol at 10, cannabis at 12, amphetamine at 14. His mum introduced him to heroin at 15”https://t.co/h9tkAQshPY",,Wiradjuri Country (Dubbo)
130,2022-10-14 23:12:11+00:00,Ogbenisugar,Cannabis health or wealth? #ADWS,['ADWS'],Cloud 💨
131,2022-10-14 23:11:15+00:00,SirewWat,False Allegation Pelosi Bought Cannabis Stocks Days Before Biden’s Marijuana Announcement https://t.co/5ZgprVg1jA,,
132,2022-10-14 23:11:07+00:00,worldnews_guru,Fact check: False claim that Pelosi bought cannabis stocks days before Biden marijuana announcement https://t.co/pN3657GBrJ,,
133,2022-10-14 23:11:05+00:00,entheocurean,Prosecutors move against five former North County cannabis operators | Local news | https://t.co/bq2VyRWRwk https://t.co/S3XC4B84CJ,,"New York, NY"
134,2022-10-14 23:10:45+00:00,Private_Caller_,"Met a guy in Walmart, within the first few texts I knew he was a bug. He was talking freaky, calling me goddess &amp; saying he’s in cannabis class . Sir if you’re a freaky bum with a habit, just sayyyy that …
#Blocked",['Blocked'],Chicago
135,2022-10-14 23:10:24+00:00,USMJParty,"WUKY: This week on Dr. Greg: Meet the director of the new cannabis research center at UK.
https://t.co/g7YL0rW6SN

via @GoogleNews",,USMjParty Cave City Kentucky
136,2022-10-14 23:09:52+00:00,mapeltree94,Potheads become engineers when they don't have anything to smoke. Currently trying cannabis derivatives.,,
137,2022-10-14 23:09:51+00:00,ntrela,A claim about Nancy Pelosi and  pot stocks goes up in smoke when you look at the facts. Fact check: False claim that Pelosi bought cannabis stocks days before Biden marijuana announcement https://t.co/N2xL4dBrEq via @USATODAY,,"Denver, CO"
138,2022-10-14 23:08:53+00:00,TheBudTracker,"10/14/22…..THE BUDTRACKER REPORTING…..4:20pm

THE PENNY CANNABIS INDEX CLOSED (-3.36%)  @ .52 CENTS ON THE DAY, (-81.04%) YTD.

5 COMPANIES OUTPERFORMED THE DJI’s TODAY:
ADHC AMMJ LBUY CVSI GGII

3 OUTPERFORM YTD: MJNA EDXC SIPC

https://t.co/h6k8zgibc5",,"Georgia, USA"
139,2022-10-14 23:08:48+00:00,cbdhealthbasket,"#thc #cbdhealth 
#cannabiscommunity
 What are #CBD CBG THC CBDA? Cannabidiol (CBD) is a member of a family of compounds known as cannabinoids, which are virtually entirely derived in cannabis. THC and CBD are the two most well-known and widely https://t.co/r7OltGBQ1U #cbdoil https://t.co/zWRerk4DW0","['thc', 'cbdhealth', 'cannabiscommunity', 'CBD', 'cbdoil']",
140,2022-10-14 23:08:45+00:00,ArkSmokeShop,Legal Weed: Is Cannabis Still Medicine With Ben Austin https://t.co/PVNlh3TuFT,,"Granada Hills, CA"
141,2022-10-14 23:08:21+00:00,UprootCannabis,"Gorilla Cookies 🦍 🍪 🍁

These buds are beautiful, so frosty and the SMELL! The smell is amazing. Time to cure now 🤤 

#Weedmob #cannabisculture #WeedLovers #Mmemberville #cannabisusa #Weed  #growyourown #420community #CannabisCommunity #cannabisindustry https://t.co/QkTEKObAf9","['Weedmob', 'cannabisculture', 'WeedLovers', 'Mmemberville', 'cannabisusa', 'Weed', 'growyourown', '420community', 'CannabisCommunity', 'cannabisindustry']",
142,2022-10-14 23:07:37+00:00,MrCostaJoao,Fact check: False claim that Pelosi bought cannabis stocks days before Biden marijuana announcement - Yahoo News https://t.co/r93BcT9aTB,,Lissabon
143,2022-10-14 23:07:35+00:00,MrCostaJoao,"In the Weeds: It’s True, Governor’s Campaign Embraces Cannabis - The Paper https://t.co/56o5MuYInC",,Lissabon
144,2022-10-14 23:07:34+00:00,MrCostaJoao,"Shuttered Big Bear cannabis church loses court appeal to reopen, vows to continue fight - San Bernardino County Sun https://t.co/4DP8JkAJiH",,Lissabon
145,2022-10-14 23:06:39+00:00,LBCCTraining,So excited to be partnering with @theLBCA for this Cannabis Symposium 👍 https://t.co/JWv5duU57y,,"Long Beach, CA"
146,2022-10-14 23:06:38+00:00,CannaEquityIL,Congrats!!!!!! https://t.co/zSPAoRILrt,,"Chicago, IL"
147,2022-10-14 23:06:37+00:00,world_journals,Did you know that the #Cannafest international fair is the largest of its kind in the world? That's right! And to leave you speechless next #November it will hold its twelfth edition at the #PVA #Expo #Prague #Letňana. https://t.co/GAqQrVRljy,"['Cannafest', 'November', 'PVA', 'Expo', 'Prague', 'Letňana']","Houston, TX."
148,2022-10-14 23:06:24+00:00,BongHits4Who,"https://t.co/scFUguPsIe
Protesting #oil by defacing great works or #art? NO #BONGHITS for these #fools! Ever. Even though #cannabis is probably exactly what they need right now.  #CannabisCommunity: today's assignment is to go #blaze #one and look at art!","['oil', 'art', 'BONGHITS', 'fools', 'cannabis', 'CannabisCommunity', 'blaze', 'one']","Montana, USA"
149,2022-10-14 23:05:59+00:00,babygoattt,cannabis breath mints &gt;,,"Los Angeles, CA"
150,2022-10-14 23:05:56+00:00,TheCannabisCop,"Deep Purple is the color of the day on this late season Amnezia Haze.

#CannabisCommunity #StonerFam #growyourown #Mmemberville https://t.co/dd7Zh2YCi6","['CannabisCommunity', 'StonerFam', 'growyourown', 'Mmemberville']",Vandyland
151,2022-10-14 23:05:42+00:00,restrepoa19,"I once made all my contact’s pictures, pictures of me. I was so right for that",,2028
152,2022-10-14 23:05:29+00:00,cannabisseeds_,Mackie Barch - Cannabis 101 by Roxo Media House https://t.co/AFQTwfSb7f,,
153,2022-10-14 23:05:28+00:00,cannabisseeds_,Students get a taste of the cannabis industry by MSU Denver https://t.co/mVUdcOEdcV,,
154,2022-10-14 23:05:21+00:00,_ReportWire,Leafly Buzz: 12 top cannabis strains of October https://t.co/e05XBFF0x0,,"Los Angeles, CA"
155,2022-10-14 23:05:00+00:00,e1011Labs,"With so little in the way of effective remedies, many women with endometriosis have begun looking outside the sphere of traditional medicine for relief from their pain. Some have found that cannabis helps alleviate their symptoms with limited side effects.
https://t.co/2QpHVA6to2",,California
156,2022-10-14 23:04:50+00:00,CannaWorld4,"It certainly shouldn't be but when you're a vulture with no ethics or morals, people die. Any you bribe your way out of it, just like out of anything else

Is Dust a Major Concern for the Cannabis Industry? https://t.co/WfuVMnGwz9",,
157,2022-10-14 23:04:45+00:00,BookClubPro1,"CANNABIS FOR SENIORS debunks myths and discusses concerns that seniors may have about cannabis use. Docpotter describes methods of using cannabis, explaining how smoking,
 
by #docpotter 
get it now  https://t.co/OkqFH5LO8y
#RT 
#iartg 
#asmsg 
#bookboost https://t.co/l1kZGmxdoo","['docpotter', 'RT', 'iartg', 'asmsg', 'bookboost']",
158,2022-10-14 23:04:07+00:00,RobbinsGroupLLC,"🎧 Like to listen &amp; learn? 

No small talk. All business. 

The Cannabis Commerce + Chemistry Podcast is targeted at #CannabisIndustry professionals and is always &lt;30 minutes out of respect to your busy schedule &gt;&gt; https://t.co/wxzQVFIHWC https://t.co/Vw4e0XJe3t",['CannabisIndustry'],"Las Vegas, NV"
159,2022-10-14 23:03:25+00:00,InTheLightsGlow,"^Hemp is a variety of the cannabis plant that can be grown for commercial purposes. Specifically, ^Hemp is a variety of Cannabis sativa, the same plant that is used to grow marijuana. Yet, there is a significant difference between the two.
Legalise Hemp

Marijuana
#HempSiBangi",['HempSiBangi'],Global
160,2022-10-14 23:02:09+00:00,alllocalpolitic,"... the CNPA has lost its way. They give out bogus awards to entities like @mcweekly - who drift from journalism to propaganda too easily - especially as it relates to corruption and cannabis, currently. 

#MikeHackett https://t.co/8v3l1PDXrM",['MikeHackett'],"Monterey County, Cali "
161,2022-10-14 23:01:36+00:00,OBJUpdate,Rescheduling marijuana as a Schedule 3 substance or descheduling it altogether could pave the way for cannabis growers and dispensaries to function as legitimate businesses  https://t.co/hguTbAzcFn,,Orlando
162,2022-10-14 23:01:22+00:00,CannaWorld4,"Great, the world always needs more overpriced, impotent garbage

London-born company to have the largest cannabis development site in the world https://t.co/zdPzXpCVM2",,
163,2022-10-14 23:01:11+00:00,worldnews_guru,Fact check: False claim that Pelosi bought cannabis stocks days before Biden marijuana announcement  https://t.co/X3Sn35WTwM https://t.co/N5STsYRBDQ,,
164,2022-10-14 23:01:07+00:00,USMJParty,"ScienceAlert: Here's How Long a Cannabis High Actually Lasts, According to Science.
https://t.co/M917QxJnXU

via @GoogleNews",,USMjParty Cave City Kentucky
165,2022-10-14 23:00:59+00:00,JudChad,The legislation regarding cannabis https://t.co/c8Wol3pbu1,,Sheffield
166,2022-10-14 23:00:38+00:00,N23Gold,Cannabis is a healing flower that can turn situations into creativity activities 😁😅🤣😂🤣🙌🏽💚💨💨💨,,
167,2022-10-14 23:00:33+00:00,MrCostaJoao,CCB Accepting Applications for Cannabis Consumption Lounges in Nevada - KTVN https://t.co/qLbEcklhO1,,Lissabon
168,2022-10-14 23:00:31+00:00,beauxbeautyblog,De-Stress with #CBD skincare from Derma E! #Cannabis #Hemp #skincare #DermaE #bbloggers check out my review at https://t.co/vvQevQGO3L https://t.co/OQdlLQOP3W,"['CBD', 'Cannabis', 'Hemp', 'skincare', 'DermaE', 'bbloggers']","Occupied Caddo, Turtle Island "
169,2022-10-14 23:00:14+00:00,Brandulinks,"Blissed .co is a fantastic name for any #business related to #peace and #bliss .  Great for a #business or #brand in these areas:

#Food #Bridal #Dating #Cannabis #Yoga #Meditation #Tea

#NewBusiness #Startups #Blissed

https://t.co/jQ4nClu4tk","['business', 'peace', 'bliss', 'business', 'brand', 'Food', 'Bridal', 'Dating', 'Cannabis', 'Yoga', 'Meditation', 'Tea', 'NewBusiness', 'Startups', 'Blissed']","Colorado, USA"
170,2022-10-14 23:00:11+00:00,lexichronicom,Best Cannabis Stocks Under $2 To Watch Before September https://t.co/tM8rwsS2jD,,"CA, CO, WA, NJ, & NY"
171,2022-10-14 23:00:05+00:00,thehill,"""Cannabis pardons are good for public health—but they’re no enough"" (@TheHillOpinion) https://t.co/Rr3sNYTZGC https://t.co/FjjZds09xD",,"Washington, DC"
172,2022-10-14 23:00:02+00:00,todayinrockreal,"October 15th, 1973:
@RollingStones guitarist Keith Richards is banned from entering France for two years when he is found guilty by a Nice court of using, supplying and trafficking cannabis.
https://t.co/lFIETWByq2 https://t.co/RV0P507tUP",,
