Date,User,Tweet,Hashtags,Location,Mentioned User,Key Word,Reply Count,like Count,Retwet Count,Followers Count
2022-07-28 13:09:27+00:00,MarijuanaFollow,"Purple punch😋💜
- very oily get a P of this indica Strain for $950
With shipping included no extra fee until delivery 💯💯
- minimum order (hp)
-Get to me only at 👇
               @MarijuanaFollow 
#purplepunch #purple #CannabisCommunity  #Mmemberville  #weed #CBD #marijuana https://t.co/rSeFAz0FOL","['purplepunch', 'purple', 'CannabisCommunity', 'Mmemberville', 'weed', 'CBD', 'marijuana']","New Jersey, USA","[User(username='MarijuanaFollow', id=1247693216520036352, displayname='wade fordmen', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,6,2,1671
2022-07-28 07:21:40+00:00,vgnxbvby,At my new job I get to help women explore cbd intimacy products AND help people with autism (among other things) find a cbd regimen that works for them. I never thought I’d be happy in retail… until now,,,,CBD,1,4,0,189
2022-07-26 23:21:05+00:00,durancevile1,I am so very sorry your Wife is ill!  Someone forgot to wear their mask!  I feel sad to hear this news and I hope she is fresh as a daisy very soon! Do you have CBD this charming stuff helps chase away the flue blues no matter the cause!  We need tons of water she will know when! https://t.co/QAhuqq8Co1,,,,CBD,1,1,0,385
2022-07-26 22:01:50+00:00,24_7Farnsworth,Excited to say @cannadips and I have partnered together. This is a great company with great products. Use code DRAW20 to receive a discount at checkout. CBD is a great product to help you relax and be stress free. #cannadips #relaxing #cannabis #fitness #healing #HealthyLiving https://t.co/nrHuHWjZrL,"['cannadips', 'relaxing', 'cannabis', 'fitness', 'healing', 'HealthyLiving']","Florida, USA","[User(username='cannadips', id=758186023327113216, displayname='Cannadips', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,0,15,2,12796
2022-07-26 20:12:13+00:00,CannaPridez,"Limited time only! Lemon Haze CBD and Delta Carts! Only available until Aug 1st! 
#cannabiscommunity #Mmemberville #tuesdayvibe #Lemon #haze #CBD

https://t.co/19B7eSGwuq https://t.co/AbtbWfb2Tc","['cannabiscommunity', 'Mmemberville', 'tuesdayvibe', 'Lemon', 'haze', 'CBD']","Mississippi, USA",,CBD,0,6,4,569
2022-07-26 19:46:16+00:00,bnxlvrd,Idk who needs to hear this: but if you are experiencing a green-out (mx. I accidentally got TOO high and imma start puking) taking CBD can help counteract that.,,915/656/702/310/320/651/612/?,,CBD,0,2,0,310
2022-07-26 17:04:40+00:00,FAASafetyBrief,"Hop on over to the seaplane base at #OSH22 for some safety forums at 1330 each day and earn some #WINGSCredit. 

👉Tuesday: Airline to GA Flying
👉Wednesday:  Medical Implications of CBD/THC
👉Thursday: TFRs &amp; Firebombing
👉Friday: Preventive Maintenance
👉Saturday: NORAD https://t.co/3GBlhcZJLo","['OSH22', 'WINGSCredit']","Washington, D.C.",,CBD,0,7,2,78513
2022-07-26 13:45:24+00:00,FAASafetyBrief,At #OSH22; join us at noon today for a forum about the aviation medical implications of CBD and THC. Go to the FAA Aviation Safety Center next to the control tower. https://t.co/5NLA4T2tFF,['OSH22'],"Washington, D.C.",,CBD,3,8,3,78513
2022-07-25 23:36:05+00:00,CBD_RIVERA,Always Had My Own Motion🌴…. #CantBeDenied #CBD https://t.co/Wi2V3kPWtQ,"['CantBeDenied', 'CBD']","Philadelphia, PA",,CBD,0,3,2,1218
2022-07-25 16:31:26+00:00,LiftedSmoke,"🤎CBD FOR PUPS TOO🖤
Every Monday is 15% off for CBD products ONLY ‼️
#MedicinalMonday #Monday #CBD #dailydeals #SanAngelo #TX #shoplocal #smallbusiness #Lifted #StayLifted #namaste https://t.co/ZHk1s3GUKV","['MedicinalMonday', 'Monday', 'CBD', 'dailydeals', 'SanAngelo', 'TX', 'shoplocal', 'smallbusiness', 'Lifted', 'StayLifted', 'namaste']","San Angelo, TX",,CBD,0,3,4,345
2022-07-25 04:08:24+00:00,avarylanier,"america be like you looking for CBD+delta 8, wood, burger king, gun show? come to clayton georgia, we gotchu. https://t.co/b3ifEmUASg",,"Birmingham, AL",,CBD,0,24,1,263
2022-07-24 21:13:07+00:00,wandastroganoff,I am alive but tired. Cleaned my whole house. Everything hurts. Work tomorrow/Sunday scaries kicking in. CBD dose activated. Maybe shower if I can move. Hair is growing tho 🤌🏻😘 https://t.co/QLhhLKBSI1,,,,CBD,3,48,0,1595
2022-07-24 14:54:24+00:00,RobbinsGroupLLC,"Cannabinoids for Post-traumatic Stress Disorder (PTSD)

The study found that #cannabinoids like #CBD &amp; THC ""improved overall #PTSD symptoms, including sleep quality and quantity and treatment-resistant #nightmares."" https://t.co/zKw6J6E3kj","['cannabinoids', 'CBD', 'PTSD', 'nightmares']","Las Vegas, NV",,CBD,0,4,1,12855
2022-07-24 14:44:47+00:00,ToledoHempCentr,#cbd #thc #Hemp #smokin #puffpuffpass @ Toledo Hemp Center LLC https://t.co/SOvhcDFN6r,"['cbd', 'thc', 'Hemp', 'smokin', 'puffpuffpass']","Toledo, OH 4925 Jackman Rd #20",,CBD,0,2,1,651
2022-07-24 06:27:57+00:00,MNRiverOtter,"When you work at a downtown/CBD bar and took the bus cuz parking sux but get done at 12:45 and the last bus is 1:20, you speedrun some Rumpiez and IPAs and… zero to tipsay real quick",,"Lauderdale, MN",,CBD,1,5,0,1618
2022-07-24 04:39:59+00:00,43Masonic,"san francisco’s cbd is a #communist business district, not a central business district. #recallbrookejenkins! #saynotocommunistcops!","['communist', 'recallbrookejenkins', 'saynotocommunistcops']","slow streets, san francisco",,CBD,0,9,3,1294
2022-07-24 01:29:08+00:00,BrianFr11473,"#OnPatrolLive #OnPatrolLiveNation #OPLNation 
It's obviously the new Taco Bell
Crunchy CBD/Meth Supreme","['OnPatrolLive', 'OnPatrolLiveNation', 'OPLNation']","East Fishkill, NY",,CBD,0,5,0,642
2022-07-23 23:16:25+00:00,allyduck79,"I’ve got the entire house to myself, my body is coated in CBD cream and I need movie suggestions for the night. Annnnd go",,Houston,,CBD,15,23,1,2362
2022-07-23 20:59:39+00:00,country_girlnft,Favorite CBD infused beverages that replace a standard cocktail 🍸,,,,CBD,2,3,0,2927
2022-07-23 20:47:15+00:00,Chimaera000,"Night before last I woke up with crushing chest pain. Scrabbled around in the dark until I found CBD  cream, which whacked it back enough to sleep. But the next day I was exhausted from the pain. Took some gabapentin &amp; crashed. Managed to get to the barn today for a 15 min ride.",,The Far Corner,,CBD,3,17,0,1615
2022-07-23 20:18:51+00:00,MitchdaGreek92,"This guy roasting a doob!
Is CBD legal in London?

@PatMcAfeeShow #UFCLondon https://t.co/Itev62Mrlg",['UFCLondon'],"Chicago, IL","[User(username='PatMcAfeeShow', id=137862496, displayname='Pat McAfee', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,3,18,2,74
2022-07-23 14:00:31+00:00,OhioGreenTeam,"Many #Music icons have looked to represent #CannabisCulture in the past, but who of them has risen to ""the top"" and withstood the test of time? 😜🎶

#Legalize #Cannabis #MedicalMarijuana #GreenTeamDoctors #MMJ #THC #CBD #NoMorePills #YesWeCANnabis #HipHop https://t.co/pmp77AiDYu","['Music', 'CannabisCulture', 'Legalize', 'Cannabis', 'MedicalMarijuana', 'GreenTeamDoctors', 'MMJ', 'THC', 'CBD', 'NoMorePills', 'YesWeCANnabis', 'HipHop']",Throughout Ohio via Telemed!,,CBD,1,3,1,27486
2022-07-23 00:05:41+00:00,mariaajudice,Did I tell y’all abt Sun Spot Shop on 21/Mission. Little CBD education healing space. Tell Reggie I sent you. https://t.co/F7GmxLXC0j,,Yelamu/Ramaytush/Ohlone Land,,CBD,0,6,0,2382
2022-07-22 23:26:56+00:00,Tree_rolls,"Little Miss loves to plant trees @Treesftf 

🌲🌲🌲 #treerolls

#littlemiss #planttrees #CBD","['treerolls', 'littlemiss', 'planttrees', 'CBD']","San Diego, CA","[User(username='Treesftf', id=8162942, displayname='Trees for the Future', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,10,1,109
2022-07-22 21:59:15+00:00,cultivated_cbd,Congratulations to @r2ruppert @jawsybear @JimmerStevens @crumr018 for winning our @MNAuroraFC ticket giveaway💙 Please dm us to collect your prize ⚽️,,MN | USA,"[User(username='r2ruppert', id=1400003982, displayname='Ramona R', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jawsybear', id=571159164, displayname='Jocelyn Bell', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JimmerStevens', id=17135153, displayname='Jim Stevens', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='crumr018', id=68008892, displayname='Sarah Schiltz', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MNAuroraFC', id=1374363721909342214, displayname='Minnesota Aurora FC', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",CBD,1,9,1,2435
2022-07-22 20:43:03+00:00,RobbinsGroupLLC,"A Terse Timeline of Dank Discoveries

In 1963 through 1965, a group of Israeli scientists led by Raphael Mechoulam isolated and synthesized CBD and THC, renewing international academic interest in the compounds. https://t.co/kXdFIVWml3",,"Las Vegas, NV",,CBD,0,3,1,12855
2022-07-22 13:25:59+00:00,OmarMoraIes,"Flight to Miami continues with 60K SF lease by Sidley Austin in Brickell 🚀

Additional renowned law firms migrating to Miami’s CBD from Chicago include

- Kirkland &amp; Ellis 
- Winston &amp; Strawn
- King &amp; Spalding
- Quinn Emanuel Urquhart &amp; Sullivan

https://t.co/PmyWboiUiY",,"Miami, FL",,CBD,0,11,1,8962
2022-07-21 13:15:08+00:00,MsBeccaJewel,"Well that was an eventful run!!! At mile 3.15 my knee made a loud snapping sound!!! There was pain!!! I limped the last mile back!!! 

Came home and took 2 droppers of CBD, 6 ibuprofen (a doctor approved dose), about to do hydrotherapy then Tiger Balm, ice and rest!!! https://t.co/DAJvep036I",,"Fort Worth, TX",,CBD,4,3,0,2408
2022-07-21 05:09:51+00:00,PagingMrsG,"My experience: going through a miscarriage, I used #CBD infused skincare to alleviate the breakouts on my face and neck and it definitely helped where nothing else was... btw the brand is #TheFeelist https://t.co/5sbfBv5Kum https://t.co/0XHAeubEFm","['CBD', 'TheFeelist']",San Francisco Bay Area,,CBD,0,2,0,1942
2022-07-21 04:10:29+00:00,ilivedb1tch,me taking one cbd gummy https://t.co/N2MPM1wBvH,,Finest City,,CBD,0,4,0,874
2022-07-21 02:54:19+00:00,FrecklesXX20,"There are lightning ⚡ zombies making loud booms that are scaring Pands. We've given her meds &amp; CBD oil &amp; Dad's holding her ears closed. Everybody else is just fine, we'll do Panda's watch tonight. 
#ZSHQ https://t.co/QVcliBATOl",['ZSHQ'],"Rio Grand Valley, NM",,CBD,2,24,3,7004
2022-07-20 17:13:07+00:00,lisdoteth,hey (with the intention of having afternoon cbd tea and a nap together),,,,CBD,0,2,0,316
2022-07-20 16:30:14+00:00,jf329,"Who doesn't love a swag bag with CBD gummies AND a vibrator? 

#eqfed22 #wyldcbd #trojan @ Graduate Minneapolis https://t.co/5EMbKXAFML","['eqfed22', 'wyldcbd', 'trojan']","Cleveland, OH",,CBD,0,5,0,1470
2022-07-20 02:22:27+00:00,sauce_4,Pretty sure my boss gets super ripped on CBD gummies at night. Makes for great conversation,,"Austin, TX",,CBD,0,2,0,260
2022-07-19 22:09:54+00:00,Cicero_Hodl,Got to see how my company’s cbd oil is made. Today was like a whole side mission. Got to see some cool bitcoin and ethereum rigs at work https://t.co/ht5z0zhXf9,,Psychedelic Universe,,CBD,1,3,0,1559
2022-07-19 21:10:53+00:00,CannaPridez,"Happy Terpey Tuesday! It's almost 420!
Visit https://t.co/8IQCP57WaT now and choose from Tribe Tokes 12 best selling CBD strains. 
#Terps #cannabisindustry #CannabisCommunity #420friendly #420community https://t.co/75I16tr57U","['Terps', 'cannabisindustry', 'CannabisCommunity', '420friendly', '420community']","Mississippi, USA",,CBD,0,3,0,569
2022-07-19 20:30:13+00:00,dances,"I just ran into 3 dodgers fans at the liquor store and brother 
I was scared for my life 😭😭😭😭
They was done and had the look i was like my brother please I’m just getting CBD drinks i don’t want to get stomped out by your fake Yeezys",,The lay/philly/nyc/thetrap,,CBD,0,8,0,12055
2022-07-19 19:50:30+00:00,491CBDLC,"Sugar approved CBD pet treats! 🐾

Is your dog missing some teeth? 
These are soft enough for them! 

•Peppered Bacon 🥓 
•Stress Releaf formula
•3 mg CBD per Chew
•Promotes CALMNESS
•Supports daily wellness and body function. 

#491cbd #491lc #petcannabis #petcbd #cbdtreats https://t.co/AJwjiLl5Ew","['491cbd', '491lc', 'petcannabis', 'petcbd', 'cbdtreats']",3819 Ryan Street,,CBD,0,3,2,58
2022-07-19 19:00:48+00:00,primalux,One of the only things that has been helping my hand pain is this CBD muscle rub I have that is mentholated and has capsaicin in it. Turns out I touch my eyes way more than I think I do in the course of a given day 🫤,,"Bay Area, CA - East Bay",,CBD,0,6,0,508
2022-07-19 18:34:51+00:00,GreenHarvHealth,"Speak to a founding member of the Veterans Action Council. Tony Landry has an amazing story of triumph over pharmaceuticals, journey with CBD and cannabis and creating a support network for other veterans!

#vets #veteransactioncouncil #CourageinCannabis #cannabis #cbd https://t.co/cu5R4CpYhq","['vets', 'veteransactioncouncil', 'CourageinCannabis', 'cannabis', 'cbd']","Pickerington, OH",,CBD,0,5,1,249
